,score,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/activation,config/hidden,config/lr,logdir
45,0.0088181383907794,0.4725267887115478,False,930,6e25a_00045,2023-05-13_13-43-36,1683978216,631.578706741333,4050,Julians-MBP,127.0.0.1,631.578706741333,930,Tanh,6,0.0005,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00045_45_activation=Tanh,hidden=6,lr=0.0005_2023-05-13_13-33-04"
37,0.008824810385704,0.4030847549438476,False,930,6e25a_00037,2023-05-13_13-23-39,1683977019,380.4323379993439,4050,Julians-MBP,127.0.0.1,380.4323379993439,930,Tanh,4,0.0005,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00037_37_activation=Tanh,hidden=4,lr=0.0005_2023-05-13_13-17-19"
57,0.0088402833789587,0.3136289119720459,False,930,6e25a_00057,2023-05-13_13-54-20,1683978860,299.17446184158325,4050,Julians-MBP,127.0.0.1,299.17446184158325,930,Tanh,3,0.001,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00057_57_activation=Tanh,hidden=3,lr=0.0010_2023-05-13_13-49-21"
65,0.0088603720068931,0.4199161529541015,False,930,6e25a_00065,2023-05-13_14-06-23,1683979583,386.4002561569214,4050,Julians-MBP,127.0.0.1,386.4002561569214,930,Tanh,5,0.001,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00065_65_activation=Tanh,hidden=5,lr=0.0010_2023-05-13_13-59-56"
61,0.0089212674647569,0.3379619121551513,False,930,6e25a_00061,2023-05-13_13-59-56,1683979196,336.1693630218506,4050,Julians-MBP,127.0.0.1,336.1693630218506,930,Tanh,4,0.001,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00061_61_activation=Tanh,hidden=4,lr=0.0010_2023-05-13_13-54-20"
33,0.0089643029496073,0.3579680919647217,False,930,6e25a_00033,2023-05-13_13-17-19,1683976639,325.8073620796204,4050,Julians-MBP,127.0.0.1,325.8073620796204,930,Tanh,3,0.0005,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00033_33_activation=Tanh,hidden=3,lr=0.0005_2023-05-13_13-11-53"
41,0.0089753754436969,0.5783407688140869,False,930,6e25a_00041,2023-05-13_13-33-04,1683977584,564.158313035965,4050,Julians-MBP,127.0.0.1,564.158313035965,930,Tanh,5,0.0005,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00041_41_activation=Tanh,hidden=5,lr=0.0005_2023-05-13_13-23-40"
93,0.0089887287467718,0.4197759628295898,False,930,6e25a_00093,2023-05-13_14-43-34,1683981814,567.4122817516327,4050,Julians-MBP,127.0.0.1,567.4122817516327,930,Tanh,6,0.005,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00093_93_activation=Tanh,hidden=6,lr=0.0050_2023-05-13_14-34-07"
69,0.00901092402637,0.6705358028411865,False,930,6e25a_00069,2023-05-13_14-13-32,1683980012,429.4245448112488,4050,Julians-MBP,127.0.0.1,429.4245448112488,930,Tanh,6,0.001,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00069_69_activation=Tanh,hidden=6,lr=0.0010_2023-05-13_14-06-23"
85,0.0090173706412315,0.3214139938354492,False,930,6e25a_00085,2023-05-13_14-27-43,1683980863,328.44673109054565,4050,Julians-MBP,127.0.0.1,328.44673109054565,930,Tanh,4,0.005,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00085_85_activation=Tanh,hidden=4,lr=0.0050_2023-05-13_14-22-15"
21,0.0090272631496191,0.5195508003234863,False,930,6e25a_00021,2023-05-13_13-07-17,1683976037,499.91607880592346,4050,Julians-MBP,127.0.0.1,499.91607880592346,930,Tanh,6,0.0001,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00021_21_activation=Tanh,hidden=6,lr=0.0001_2023-05-13_12-58-57"
53,0.0090590752661228,0.2505252361297607,False,930,6e25a_00053,2023-05-13_13-49-21,1683978561,344.73003697395325,4050,Julians-MBP,127.0.0.1,344.73003697395325,930,Tanh,2,0.001,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00053_53_activation=Tanh,hidden=2,lr=0.0010_2023-05-13_13-43-36"
49,0.0091120079159736,0.2326531410217285,False,930,6e25a_00049,2023-05-13_13-42-48,1683978168,259.7429819107056,4049,Julians-MBP,127.0.0.1,259.7429819107056,930,Tanh,1,0.001,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00049_49_activation=Tanh,hidden=1,lr=0.0010_2023-05-13_13-38-28"
78,0.0091151436790823,0.2275409698486328,False,930,6e25a_00078,2023-05-13_14-19-46,1683980386,229.7110378742218,4047,Julians-MBP,127.0.0.1,229.7110378742218,930,Sigmoid,2,0.005,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00078_78_activation=Sigmoid,hidden=2,lr=0.0050_2023-05-13_14-15-56"
29,0.0091423541307449,0.2707417011260986,False,930,6e25a_00029,2023-05-13_13-11-53,1683976313,275.672742843628,4050,Julians-MBP,127.0.0.1,275.672742843628,930,Tanh,2,0.0005,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00029_29_activation=Tanh,hidden=2,lr=0.0005_2023-05-13_13-07-17"
77,0.0091444179415702,0.2450511455535888,False,930,6e25a_00077,2023-05-13_14-17-30,1683980250,237.38062000274655,4050,Julians-MBP,127.0.0.1,237.38062000274655,930,Tanh,2,0.005,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00077_77_activation=Tanh,hidden=2,lr=0.0050_2023-05-13_14-13-33"
25,0.009158213622868,0.2067630290985107,False,930,6e25a_00025,2023-05-13_13-07-01,1683976021,216.17889404296875,4047,Julians-MBP,127.0.0.1,216.17889404296875,930,Tanh,1,0.0005,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00025_25_activation=Tanh,hidden=1,lr=0.0005_2023-05-13_13-03-25"
17,0.0092484364286065,0.4715499877929687,False,930,6e25a_00017,2023-05-13_12-59-24,1683975564,462.755884885788,4048,Julians-MBP,127.0.0.1,462.755884885788,930,Tanh,5,0.0001,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00017_17_activation=Tanh,hidden=5,lr=0.0001_2023-05-13_12-51-42"
81,0.0093279397115111,0.2721321582794189,False,930,6e25a_00081,2023-05-13_14-22-15,1683980535,284.12266302108765,4050,Julians-MBP,127.0.0.1,284.12266302108765,930,Tanh,3,0.005,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00081_81_activation=Tanh,hidden=3,lr=0.0050_2023-05-13_14-17-30"
102,0.0093406699597835,0.2553849220275879,False,930,6e25a_00102,2023-05-13_14-49-51,1683982191,232.2918598651886,4049,Julians-MBP,127.0.0.1,232.2918598651886,930,Sigmoid,2,0.01,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00102_102_activation=Sigmoid,hidden=2,lr=0.0100_2023-05-13_14-45-59"
13,0.0093529699370265,0.4155530929565429,False,930,6e25a_00013,2023-05-13_12-52-20,1683975140,394.85641503334045,4050,Julians-MBP,127.0.0.1,394.85641503334045,930,Tanh,4,0.0001,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00013_13_activation=Tanh,hidden=4,lr=0.0001_2023-05-13_12-45-45"
5,0.0093649625778198,0.385934829711914,False,930,6e25a_00005,2023-05-13_12-41-29,1683974489,325.1465609073639,4050,Julians-MBP,127.0.0.1,325.1465609073639,930,Tanh,2,0.0001,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00005_5_activation=Tanh,hidden=2,lr=0.0001_2023-05-13_12-36-03"
1,0.0093678096309304,0.2142128944396972,False,930,6e25a_00001,2023-05-13_12-36-12,1683974172,222.7861099243164,4048,Julians-MBP,127.0.0.1,222.7861099243164,930,Tanh,1,0.0001,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00001_1_activation=Tanh,hidden=1,lr=0.0001_2023-05-13_12-32-23"
26,0.0093923946842551,0.2354319095611572,False,930,6e25a_00026,2023-05-13_13-10-02,1683976202,212.66644978523252,4049,Julians-MBP,127.0.0.1,212.66644978523252,930,Sigmoid,1,0.0005,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00026_26_activation=Sigmoid,hidden=1,lr=0.0005_2023-05-13_13-06-29"
9,0.0093924589455127,0.3309509754180908,False,930,6e25a_00009,2023-05-13_12-46-01,1683974761,292.38702917099,4048,Julians-MBP,127.0.0.1,292.38702917099,930,Tanh,3,0.0001,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00009_9_activation=Tanh,hidden=3,lr=0.0001_2023-05-13_12-41-09"
50,0.0094465361908078,0.1800229549407959,False,930,6e25a_00050,2023-05-13_13-47-37,1683978457,293.44125485420227,4048,Julians-MBP,127.0.0.1,293.44125485420227,930,Sigmoid,1,0.001,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00050_50_activation=Sigmoid,hidden=1,lr=0.0010_2023-05-13_13-42-44"
4,0.0094579979777336,0.2479588985443115,False,930,6e25a_00004,2023-05-13_12-39-59,1683974399,262.057963848114,4047,Julians-MBP,127.0.0.1,262.057963848114,930,Identity,2,0.0001,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00004_4_activation=Identity,hidden=2,lr=0.0001_2023-05-13_12-35-37"
105,0.0094918711110949,0.2644140720367431,False,930,6e25a_00105,2023-05-13_14-52-22,1683982342,286.0254578590393,4050,Julians-MBP,127.0.0.1,286.0254578590393,930,Tanh,3,0.01,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00105_105_activation=Tanh,hidden=3,lr=0.0100_2023-05-13_14-47-36"
101,0.0095342407003045,0.2385540008544922,False,930,6e25a_00101,2023-05-13_14-47-36,1683982056,241.6389238834381,4050,Julians-MBP,127.0.0.1,241.6389238834381,930,Tanh,2,0.01,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00101_101_activation=Tanh,hidden=2,lr=0.0100_2023-05-13_14-43-34"
109,0.0095896841958165,0.3218939304351806,False,930,6e25a_00109,2023-05-13_14-57-51,1683982671,329.1977427005768,4050,Julians-MBP,127.0.0.1,329.1977427005768,930,Tanh,4,0.01,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00109_109_activation=Tanh,hidden=4,lr=0.0100_2023-05-13_14-52-22"
16,0.0095921251922845,0.3596410751342773,False,930,6e25a_00016,2023-05-13_12-54-18,1683975258,339.9179177284241,4047,Julians-MBP,127.0.0.1,339.9179177284241,930,Identity,5,0.0001,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00016_16_activation=Identity,hidden=5,lr=0.0001_2023-05-13_12-48-38"
27,0.0096240481361746,0.215897798538208,False,930,6e25a_00027,2023-05-13_13-10-27,1683976227,205.8366389274597,4047,Julians-MBP,127.0.0.1,205.8366389274597,930,ReLU,1,0.0005,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00027_27_activation=ReLU,hidden=1,lr=0.0005_2023-05-13_13-07-01"
73,0.0096771456301212,0.2046289443969726,False,930,6e25a_00073,2023-05-13_14-12-52,1683979972,186.4655408859253,4047,Julians-MBP,127.0.0.1,186.4655408859253,930,Tanh,1,0.005,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00073_73_activation=Tanh,hidden=1,lr=0.0050_2023-05-13_14-09-45"
74,0.0097259702160954,0.1817409992218017,False,930,6e25a_00074,2023-05-13_14-15-56,1683980156,184.2369430065155,4047,Julians-MBP,127.0.0.1,184.2369430065155,930,Sigmoid,1,0.005,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00074_74_activation=Sigmoid,hidden=1,lr=0.0050_2023-05-13_14-12-52"
54,0.0097488081082701,0.2245509624481201,False,930,6e25a_00054,2023-05-13_13-51-44,1683978704,250.2619359493256,4049,Julians-MBP,127.0.0.1,250.2619359493256,930,Sigmoid,2,0.001,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00054_54_activation=Sigmoid,hidden=2,lr=0.0010_2023-05-13_13-47-33"
36,0.0097771482542157,0.3742501735687256,False,930,6e25a_00036,2023-05-13_13-19-53,1683976793,280.0996313095093,4048,Julians-MBP,127.0.0.1,280.0996313095093,930,Identity,4,0.0005,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00036_36_activation=Identity,hidden=4,lr=0.0005_2023-05-13_13-15-13"
89,0.0097903804853558,0.3664910793304443,False,930,6e25a_00089,2023-05-13_14-34-06,1683981246,383.0484998226166,4050,Julians-MBP,127.0.0.1,383.0484998226166,930,Tanh,5,0.005,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00089_89_activation=Tanh,hidden=5,lr=0.0050_2023-05-13_14-27-43"
0,0.0098090637475252,0.1626088619232177,False,930,6e25a_00000,2023-05-13_12-35-36,1683974136,193.7922561168671,4047,Julians-MBP,127.0.0.1,193.7922561168671,930,Identity,1,0.0001,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00000_0_activation=Identity,hidden=1,lr=0.0001_2023-05-13_12-32-18"
24,0.0098294224590063,0.2410428524017334,False,930,6e25a_00024,2023-05-13_13-03-25,1683975805,187.7231879234314,4047,Julians-MBP,127.0.0.1,187.7231879234314,930,Identity,1,0.0005,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00024_24_activation=Identity,hidden=1,lr=0.0005_2023-05-13_13-00-17"
98,0.0098320767283439,0.1756260395050048,False,930,6e25a_00098,2023-05-13_14-45-58,1683981958,187.25293707847595,4049,Julians-MBP,127.0.0.1,187.25293707847595,930,Sigmoid,1,0.01,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00098_98_activation=Sigmoid,hidden=1,lr=0.0100_2023-05-13_14-42-51"
8,0.0098578920587897,0.2271530628204345,False,930,6e25a_00008,2023-05-13_12-44-11,1683974651,252.5903868675232,4047,Julians-MBP,127.0.0.1,252.5903868675232,930,Identity,3,0.0001,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00008_8_activation=Identity,hidden=3,lr=0.0001_2023-05-13_12-39-59"
32,0.009872643277049,0.2474329471588134,False,930,6e25a_00032,2023-05-13_13-15-13,1683976513,254.13034510612488,4048,Julians-MBP,127.0.0.1,254.13034510612488,930,Identity,3,0.0005,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00032_32_activation=Identity,hidden=3,lr=0.0005_2023-05-13_13-10-59"
44,0.0099057331681251,0.4157660007476806,False,930,6e25a_00044,2023-05-13_13-33-17,1683977597,474.4100468158722,4047,Julians-MBP,127.0.0.1,474.4100468158722,930,Identity,6,0.0005,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00044_44_activation=Identity,hidden=6,lr=0.0005_2023-05-13_13-25-23"
117,0.0099170394241809,0.7652208805084229,False,930,6e25a_00117,2023-05-13_15-11-38,1683983498,448.2415838241577,4050,Julians-MBP,127.0.0.1,448.2415838241577,930,Tanh,6,0.01,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00117_117_activation=Tanh,hidden=6,lr=0.0100_2023-05-13_15-04-10"
56,0.0100153116509318,0.2482538223266601,False,930,6e25a_00056,2023-05-13_13-52-11,1683978731,239.98641085624692,4047,Julians-MBP,127.0.0.1,239.98641085624692,930,Identity,3,0.001,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00056_56_activation=Identity,hidden=3,lr=0.0010_2023-05-13_13-48-11"
2,0.0100432662293314,0.1752018928527832,False,930,6e25a_00002,2023-05-13_12-36-09,1683974169,219.81121492385864,4049,Julians-MBP,127.0.0.1,219.81121492385864,930,Sigmoid,1,0.0001,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00002_2_activation=Sigmoid,hidden=1,lr=0.0001_2023-05-13_12-32-23"
12,0.0100719174370169,0.3194348812103271,False,930,6e25a_00012,2023-05-13_12-48-38,1683974918,266.80100178718567,4047,Julians-MBP,127.0.0.1,266.80100178718567,930,Identity,4,0.0001,"/Users/julianvanmeggelen/ray_results/lambda_2023-05-13_12-32-15/lambda_6e25a_00012_12_activation=Identity,hidden=4,lr=0.0001_2023-05-13_12-44-11"
